ProjectID,file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
10,promise_reclass.csv,,When a game is ended the product shall allow each player to identify himself or herself as an available player in the list of players.,1,0,1,0,1,1,0,0,0
10,promise_reclass.csv,,When a game is ended the product shall allow each player to remove himself or herself from the list of players.,1,0,1,0,1,1,0,0,0
11,promise_reclass.csv,,The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,The system shall be easy to learn by callers and supervisors. Callers and supervisors shall learn how to use the system within 10 minutes.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,The system shall be responsive. At the DePaul TeleServices Center when a supervisor uses the system to view a callers schedule the system response time must be no more than 2 seconds 90% of the time and no more than 5 seconds the rest of the time.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,On a 56k connection the system response time for all operations must be no more than 6 seconds 90% of the time.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,On a 112k connection or faster the system response time for all operations must be no more than 3 seconds 90% of the time.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,The system shall have high availability every day of the year.The system must be available for use between 12:00AM and 6:00PM all days of the year.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,The system must be available for use between 7:00AM and 11:59PM all days of the year.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,The product shall ensure that only supervisors can advertise empty time slots.The product must ensure that supervisors are allowed to access advertise empty time slots.',1,1,1,0,0,1,0,1,0
11,promise_reclass.csv,,The product shall ensure that only supervisors can enter a caller’s schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.',1,1,1,0,0,1,0,1,0
11,promise_reclass.csv,,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.',1,1,1,0,0,1,0,1,0
11,promise_reclass.csv,,The interface shall have a simple look. In the interface and usability survey 90% of beta testers must report that the interface is adequately simple.',0,0,0,0,0,0,1,1,0
11,promise_reclass.csv,,The interface shall be appealing to callers and supervisors. In the interface and usability survey 80% of beta testers must report that the interface is appealing.',0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.,1,1,0,0,0,1,0,1,0
12,promise_reclass.csv,,The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,1,1,0,0,0,1,0,1,0
12,promise_reclass.csv,,The product shall provide Error Tracking Services.The product shall help the System Administrators and DBAs to resolve transaction errors 99% of the time.,1,1,0,0,0,1,0,1,0
12,promise_reclass.csv,,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),1,1,0,1,0,1,0,1,0
12,promise_reclass.csv,,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications,1,1,0,0,0,1,0,1,0
12,promise_reclass.csv,,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall process messages within 2 seconds.The product shall have a maximum message processing time of 2 seconds,1,1,0,0,0,1,0,1,0
12,promise_reclass.csv,,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.,1,0,1,0,0,1,0,1,0
12,promise_reclass.csv,,The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.,1,1,0,0,0,1,0,1,0
12,promise_reclass.csv,,The product shall be available 99% of the time. Rationale: To avoid service interruption during busiest customer service response periods. The product shall be available 99.99% of the time for regular business days.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall be robust.The product shall have fault avoidance based on standards adoption.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall be robust with fault tolerance.The product shall have fault tolerance by using recovery technique compensatory transaction and routing around failures.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall be platform independent.The product shall enable access to any type of development environment and platform.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,: The product shall continue to operate during upgrade change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall have security.The product shall provide authentication and authorization.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.,0,0,0,0,0,0,1,1,0
12,promise_reclass.csv,,The product shall have audit capabilities.The product shall store messages for a minimum of one year for audit and transaction tracking purposes.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The system shall be displayable on any work computer a CCR user may have. The system interface shall be formatted to display at 800 by 600 pixel resolution.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The system interface will use CCR nomenclature. The system must use the same nomenclature used in the existing WCS system and reports,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The interface must summarize the data in a fashion that’s appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface,1,1,0,1,0,1,0,1,0
13,promise_reclass.csv,,The system must use a point and click interface. 100% of all selection and navigation functionality must be able to be activated/selected by either a mouse or a keyboard,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The interface shall be easy to use. 90% of users should be able to successfully use the system to generate a report on their first use. The interface should adhere to IBM usability standards.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,Rreports must be easy to generate. eports must be generated within one button click and exported within one button click (after selecting the report),0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,A user shall be able to use the system without instruction after a short amount of time. After one use a user should understand and remember 90% of the system usage and navigation.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,All CCR users shall receive training before the WCS system is deployed. One training session will be held for 100% of CCR users before system deployment (based on a CCR user being available),0,0,0,0,0,0,0,0,0
13,promise_reclass.csv,,The WCS system shall use appropriate nomenclature and terminology as defined by the Corporate Community Grants organization. All interfaces and reports will undergo usability tests by CCR users.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The WCS system shall be available at all times as long as IBM’s internal intranet W3 is accessible. The WCS system will be available 95% of the time IBM’s internal intranet W3 is available.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The WCS system shall have the ability to connect other designated WCS databases currently not included in the system.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The WCS system shall have the ability to include data for regions outside the United States and be accessed by users outside of the United States if approved by CCR management.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The WCS system shall be run in a Windows environment. The WCS shall be accessed by users through the Internet on an IBM computer running a Windows 2000 or above operating system.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats). Brio will provide buttons in the user interface that produce/export reports in .xls or .123 file formats.,1,1,0,1,0,1,0,1,0
13,promise_reclass.csv,,The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.,1,0,1,0,0,1,0,1,0
13,promise_reclass.csv,,All changes updates and additions to the WCS system shall be updated in the WCS Developer and WCS User Guides. Every change must be reflected in WCS system documentation,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The system shall only be accessed by authorized Corporate Community Grants (CCR) employees. Users must be authenticated using their IBM intranet user name and password.,0,0,0,0,0,0,1,1,0
13,promise_reclass.csv,,The WCS system shall not allow automatic logins by any user. Cookies containing WCS login information about a user will not be stored on a user’s computer.,0,0,0,0,0,0,1,1,0
14,promise_reclass.csv,,Each team owner will need to use a username and password in order to be authenticated to reach the team owner’s page,0,0,0,0,0,0,1,1,0
14,promise_reclass.csv,,The Commissioner will be the only authorized user per league to adjust league settings.,0,0,0,0,0,0,1,1,0
14,promise_reclass.csv,,Each page shall contain a navigation menu which shows the index into which the current page is contained.,0,0,0,0,0,0,1,1,0
14,promise_reclass.csv,,Each page shall contain a similar format with action items in one location and navigation buttons in a different location.,0,0,0,0,0,0,1,1,0
